City,State,Latitude,Longitude,Severity,Traffic_Volume,Avg_Speed,Weather_Impact,Timestamp
Columbus,GA,43.42557732562442,-68.69341686049756,4,1907,41.09877576184747,Storm,2023-05-31 09:00:00
Boston,MA,48.04319083998844,-100.7528431055952,2,4017,46.730105127125434,Fog,2023-08-16 02:00:00
Newark,NJ,30.183208246974893,-80.20737908006217,1,3019,49.266309992853834,Storm,2023-06-06 10:00:00
Rochester,NY,42.25384762192135,-112.68512570288438,3,2479,19.215178711945114,Storm,2023-07-27 06:00:00
Worcester,MA,41.80059077007452,-86.99597121907482,4,1481,9.909169160924833,Snow,2023-05-20 07:00:00
Springfield,MA,43.53751618808836,-121.99000503859129,1,1617,40.95676510391954,Fog,2023-07-02 13:00:00
Tampa,FL,27.197965680196102,-73.78991114819769,4,3999,26.45685806118584,None,2023-10-09 14:00:00
Virginia Beach,VA,31.16064046624941,-89.84444685343263,3,2728,9.899227116957494,Fog,2023-11-18 00:00:00
Spokane,WA,47.67162830019524,-77.11407076996105,3,3557,63.288608623052525,Fog,2023-02-25 23:00:00
Erie,PA,26.682162922467846,-81.00804603804397,4,538,9.765031807055951,None,2023-03-06 06:00:00
Chicago,IL,39.63269034767907,-107.66704833403858,3,698,30.99613550455613,Snow,2023-03-30 15:00:00
Buffalo,NY,36.803427669715894,-94.35876755340733,1,3349,46.42549821992857,Rain,2023-07-08 02:00:00
Atlanta,GA,45.68831292110879,-104.0980564133842,1,3991,11.033856350400026,Snow,2023-12-20 15:00:00
Detroit,MI,48.774123538921884,-70.5323656424026,2,1395,42.33890403899765,Storm,2023-05-19 10:00:00
Pittsburgh,PA,40.92123298719373,-120.70421889117533,2,2317,12.780770260806966,None,2023-05-12 06:00:00
San Diego,CA,25.04106101098821,-89.83281851994093,3,3005,64.0588307258462,None,2023-04-09 03:00:00
Pittsburgh,PA,44.62157954519197,-74.2435637401694,2,1272,53.012184348782284,None,2023-04-16 11:00:00
Cleveland,OH,25.78558981961708,-116.58491221877239,2,1387,50.162893659679284,Storm,2023-01-17 00:00:00
Allentown,PA,32.2213961076479,-94.41630978938109,3,3660,58.66703137362978,Snow,2023-05-28 10:00:00
Ann Arbor,MI,30.979541071197808,-95.91932275770091,4,4823,19.9733488084104,None,2023-05-11 00:00:00
Peoria,IL,44.5320568424162,-85.76154250832647,1,1485,30.668861071105663,Fog,2023-08-21 13:00:00
Cincinnati,OH,26.799552361079286,-105.53826378672923,2,2289,36.05497821695319,Snow,2023-02-16 02:00:00
Orlando,FL,48.55588356052405,-75.1826362422338,2,3998,45.932197067331664,None,2023-05-19 05:00:00
Grand Rapids,MI,38.44435147439916,-108.14924778865338,1,2160,6.801527178787166,Storm,2023-01-17 23:00:00
Columbus,GA,32.57978125888007,-71.47867098528604,1,4495,9.44246135836758,Storm,2023-04-05 15:00:00
Paterson,NJ,45.50109084784755,-96.54381804899937,1,2075,32.23565591032722,Snow,2023-06-29 19:00:00
Naperville,IL,30.5480370815262,-103.29991846784577,4,3273,57.16999141559071,Snow,2023-01-14 14:00:00
Cambridge,MA,46.30976897330136,-68.81266261655801,4,1488,42.90433799873368,Snow,2023-11-10 00:00:00
Richmond,VA,41.45691461930163,-101.81281301605493,2,3123,28.46533388814913,Storm,2023-06-23 19:00:00
Paterson,NJ,28.105361561406664,-108.17086872564342,3,2270,62.72069723984285,Storm,2023-08-23 17:00:00
Philadelphia,PA,46.336913829889646,-106.02033892547925,4,4533,29.624733996890185,None,2023-10-14 04:00:00
Charlotte,NC,27.263224429391304,-78.94616850676198,1,3377,52.185920101472604,Storm,2023-06-18 18:00:00
Paterson,NJ,36.22797428706614,-85.58643611493854,1,1367,13.264093915856641,Fog,2023-06-11 16:00:00
Orlando,FL,36.18237151265027,-81.56043549932821,2,2707,12.027271658369997,Fog,2023-01-12 13:00:00
Arlington,VA,41.151416682676334,-85.91122796715625,4,1257,60.26146416973756,Snow,2023-09-28 04:00:00
Columbus,GA,39.65246979360488,-81.4777517508431,3,1653,16.63482538970728,None,2023-08-24 01:00:00
Seattle,WA,36.712140965975216,-88.73252155955629,4,4943,28.69508931846147,Fog,2023-05-24 04:00:00
Phoenix,AZ,46.339483572502374,-118.636620389623,2,4545,39.08680150613587,Rain,2023-07-07 15:00:00
Atlanta,GA,36.220283139102534,-112.42959385412712,1,2127,28.514132466194322,Rain,2023-12-05 11:00:00
Worcester,MA,44.03712201304356,-82.54046680052868,1,2417,32.594422675516896,Rain,2023-02-16 08:00:00
Erie,PA,45.762937885748265,-115.4735121253869,4,3517,9.590240456478549,Snow,2023-12-20 04:00:00
Richmond,VA,25.642169152289988,-102.03690259234129,2,2874,56.90287321128304,Fog,2023-01-26 12:00:00
Lansing,MI,37.61579791597982,-111.36054732735882,3,2597,52.679702725915064,Fog,2023-08-14 23:00:00
San Jose,CA,28.339323765977582,-123.38055192752545,3,2403,16.6858737009562,None,2023-10-03 21:00:00
Tacoma,WA,45.56999744561871,-91.76709950648015,2,4827,39.52323811109794,Rain,2023-11-16 08:00:00
Atlanta,GA,48.37227839374804,-89.65363081790352,1,3713,34.86052497393753,Rain,2023-07-02 15:00:00
Houston,TX,28.12572922777399,-118.72585715160375,4,4857,59.822287270927156,Rain,2023-10-02 16:00:00
Tacoma,WA,38.30634376444931,-77.54441148247096,4,2620,41.68040407129589,Snow,2023-12-22 23:00:00
Columbus,GA,36.365282338043585,-88.05630795903204,1,4408,11.680264780215877,Rain,2023-06-24 15:00:00
Columbus,OH,36.24132312426852,-122.721791528204,4,1581,60.98029044756987,Rain,2023-08-16 23:00:00
Tacoma,WA,35.52878736104768,-90.38634175781186,2,4676,29.24947508610917,None,2023-02-13 21:00:00
Charlotte,NC,27.66281256453034,-71.02865783656594,4,1879,61.17194550199368,Storm,2023-10-31 05:00:00
San Diego,CA,26.486756377196173,-121.95004152704142,3,2016,47.031902923716615,Storm,2023-03-15 19:00:00
Tacoma,WA,27.196079501404334,-121.75598100187855,4,2350,34.629174090440486,Storm,2023-11-13 15:00:00
Los Angeles,CA,42.01900222127303,-107.33002620458178,3,4126,55.180378014724745,Fog,2023-12-01 04:00:00
Greensboro,NC,48.666431870905306,-106.61838088522683,2,3867,25.393193422048444,Snow,2023-07-19 22:00:00
San Antonio,TX,38.4062923479663,-90.21584093448169,1,3448,24.454440307410216,Storm,2023-11-02 15:00:00
Richmond,VA,42.080711443599114,-83.91111113372517,3,2725,62.28990785747823,None,2023-03-11 08:00:00
Paterson,NJ,44.03144637789537,-115.40879829703158,3,4720,19.64900798532963,Rain,2023-12-19 02:00:00
Savannah,GA,37.67941131588239,-84.12330912934613,1,4901,19.028275655877945,Fog,2023-04-06 19:00:00
Detroit,MI,32.7657934077992,-90.06626031075199,3,3337,16.23235318197271,Snow,2023-08-29 03:00:00
Springfield,MA,29.745141426036984,-121.80623423401471,4,1224,26.393130074596854,Rain,2023-09-21 01:00:00
San Diego,CA,25.97581478753091,-100.85316505418336,4,2094,16.696467676374358,Rain,2023-03-06 00:00:00
Bellevue,WA,28.25497907134695,-92.04631190070083,3,1150,10.653218396680405,Rain,2023-06-29 18:00:00
Seattle,WA,44.92535086013911,-123.18254475343652,1,4105,10.45130730956678,Rain,2023-07-24 13:00:00
Springfield,IL,43.207656210155235,-103.87883980038745,3,1891,27.26935586856799,Snow,2023-04-26 02:00:00
Newark,NJ,25.599708939981163,-82.24867258604297,1,3177,38.669569067031624,Snow,2023-01-19 19:00:00
Savannah,GA,48.81352808838035,-83.37600423748579,3,3920,41.767371108914006,None,2023-11-21 04:00:00
Peoria,IL,29.106815758837627,-106.44934991894698,4,3842,18.12237820444612,Snow,2023-09-08 20:00:00
Houston,TX,32.09298482981424,-83.3043987923177,4,1435,55.4418908201979,Rain,2023-04-20 16:00:00
Augusta,GA,33.054972182859316,-90.10286391488867,4,2525,46.64741027879747,None,2023-01-15 18:00:00
Worcester,MA,46.373278393670475,-67.39615499822233,2,4120,63.601464446435585,Snow,2023-01-18 07:00:00
Chicago,IL,31.492618238935354,-107.52430381387009,3,2193,26.81654536101437,Rain,2023-12-16 13:00:00
Pittsburgh,PA,35.81755563287496,-114.92476987449085,4,1996,44.322798097253816,Fog,2023-07-13 07:00:00
Toledo,OH,48.624076392227195,-113.71518511733997,4,3977,48.41951151342847,Storm,2023-10-07 02:00:00
Springfield,IL,41.10750595142765,-89.91913449760507,4,778,38.1714842395621,None,2023-02-22 01:00:00
Worcester,MA,27.31144537689755,-72.46372167347428,1,4497,19.881784650544592,Storm,2023-12-26 09:00:00
Los Angeles,CA,35.11903908440729,-79.49214832210006,2,2893,9.858311175940246,Snow,2023-03-03 04:00:00
Paterson,NJ,47.74488843606855,-122.537213160359,4,1383,26.79917696380917,Storm,2023-07-02 15:00:00
Durham,NC,30.40127567160892,-75.32667689380014,3,3750,63.50567003085974,Rain,2023-02-15 10:00:00
Virginia Beach,VA,44.172144767569264,-114.61075425913005,1,1759,11.324754852741815,Storm,2023-01-23 02:00:00
Springfield,MA,44.993704592718245,-119.66245429557019,4,1353,36.01074858579646,Fog,2023-12-16 03:00:00
Augusta,GA,39.362550076625425,-76.46291019807111,1,1079,28.20526429177931,Fog,2023-05-17 21:00:00
Naperville,IL,48.51859773069397,-111.76046766913602,4,1078,38.64688638848671,None,2023-06-26 23:00:00
Columbus,GA,48.484852483124286,-79.9910119814347,2,3856,49.288143127055136,Snow,2023-02-03 21:00:00
Springfield,MA,28.788318574699062,-90.84500041145952,3,1502,8.291873959857242,Rain,2023-07-02 13:00:00
San Jose,CA,42.14514404608244,-109.61353786725982,4,3658,48.95011746431008,Fog,2023-04-29 09:00:00
Ann Arbor,MI,43.62129001541332,-75.1122875173796,2,1025,14.103549437320105,Snow,2023-05-13 08:00:00
New York,NY,37.370481667377376,-106.41397452254996,1,880,16.484318595497026,Storm,2023-02-20 18:00:00
Houston,TX,34.58943503926068,-79.6549630397366,3,4275,41.458610058801206,Storm,2023-08-12 08:00:00
Peoria,IL,33.682308502723934,-83.06806478018245,2,2708,49.96699227245572,None,2023-09-07 04:00:00
Philadelphia,PA,40.74724945383479,-78.33541103987065,3,4925,54.19418213272306,None,2023-03-05 03:00:00
Charlotte,NC,32.571269881229284,-84.9862204984597,2,853,59.47283272031938,Fog,2023-12-22 17:00:00
Rochester,NY,40.95934819175127,-72.7553432256816,2,2277,5.073946617800351,Rain,2023-03-04 06:00:00
Toledo,OH,46.899908048383,-71.77114149944727,4,3732,20.28712131437957,Snow,2023-02-21 19:00:00
Tacoma,WA,26.49901558695978,-91.31937562340912,2,4018,49.714270417041334,None,2023-02-27 18:00:00
San Francisco,CA,27.56976273490281,-70.93124637971422,2,1260,12.189228276858863,Rain,2023-11-16 13:00:00
Boston,MA,43.319390971338485,-119.29576672214387,1,916,17.313762732565717,None,2023-09-23 10:00:00
Lansing,MI,45.81054911415475,-91.53170598336636,3,1898,43.726633336542584,None,2023-05-23 12:00:00
Orlando,FL,42.422886775194065,-72.15011916681851,3,510,38.8361268475555,Storm,2023-04-10 22:00:00
Trenton,NJ,41.07656386914876,-106.58269213218755,1,1130,35.98630236260807,None,2023-06-01 14:00:00
Columbus,OH,43.149041071764124,-110.60490950755587,1,545,7.794650561963152,None,2023-09-04 14:00:00
Albany,NY,25.29026197103357,-117.31384647223169,3,4233,7.448393425841468,Storm,2023-06-21 19:00:00
Jersey City,NJ,30.066786736083646,-89.22750374323013,2,3383,26.10839506160537,Storm,2023-11-11 02:00:00
Newark,NJ,25.37007401655897,-109.85702284155553,2,759,38.42915092357331,Rain,2023-08-27 11:00:00
San Francisco,CA,44.420195703866696,-86.20725863372223,4,688,33.72375180906677,None,2023-08-25 21:00:00
Boston,MA,40.396413320561166,-111.01045478497437,1,1323,7.650916730709152,Storm,2023-08-07 01:00:00
San Francisco,CA,45.49269252473401,-71.75233119824179,1,4409,30.294906799001126,Storm,2023-04-10 06:00:00
San Antonio,TX,33.10437715262245,-99.13532174790147,4,518,29.636378006367185,Rain,2023-08-01 09:00:00
Miami,FL,47.99680348374137,-87.89075565821878,3,4781,63.476185053767495,Storm,2023-04-30 14:00:00
Raleigh,NC,26.679449683565572,-84.48756908509617,4,2894,18.88296300669595,Rain,2023-02-01 18:00:00
Boston,MA,46.64607770786118,-102.55022060547823,3,2044,64.76789719536188,Rain,2023-01-11 21:00:00
Grand Rapids,MI,27.774908697790906,-116.80809790274593,4,2500,12.505938454677795,Rain,2023-01-31 21:00:00
Seattle,WA,32.37079240394091,-102.51097158583909,3,4564,63.03246297759529,Snow,2023-11-20 04:00:00
Newark,NJ,46.98442831971753,-115.75250730089567,4,2751,31.145302851117677,Fog,2023-10-02 09:00:00
Raleigh,NC,45.57994776594248,-90.06556905580833,4,2281,46.56652972515482,None,2023-02-20 08:00:00
New York,NY,45.4095617552198,-96.13145695703484,2,2627,49.03069029554614,Rain,2023-03-31 20:00:00
Cincinnati,OH,37.7703036892547,-121.98580306105124,3,3695,41.04518092036072,Fog,2023-11-06 22:00:00
San Jose,CA,36.948858564995184,-102.35354507837499,2,1018,12.88536767662096,Rain,2023-02-08 10:00:00
Dallas,TX,45.11344351435342,-78.98470193632954,4,1135,18.06269355372808,Fog,2023-07-02 14:00:00
San Francisco,CA,46.77481984562545,-92.16444149724742,2,3288,25.74951119807025,Storm,2023-12-16 03:00:00
Raleigh,NC,28.97763559857505,-68.35093094477836,3,3131,47.8681551750538,None,2023-04-05 17:00:00
Arlington,VA,39.720320408673516,-77.23999774889957,3,668,6.91565690178413,Storm,2023-10-31 00:00:00
New York,NY,40.60763609770319,-118.49668487135986,1,4771,61.79375419782814,Rain,2023-12-23 10:00:00
Tacoma,WA,37.882663207165095,-98.8928901283737,1,642,42.095738335548276,None,2023-02-27 01:00:00
San Antonio,TX,42.6715354612072,-77.31763721561538,4,2028,13.827048886641089,None,2023-04-25 08:00:00
San Francisco,CA,34.08388509132362,-115.13442258061446,3,629,18.363100515397974,Storm,2023-08-09 06:00:00
Atlanta,GA,32.37089768544403,-115.6740647393302,3,2505,6.602282484895852,Rain,2023-06-03 23:00:00
Atlanta,GA,46.23121616450444,-101.00352876457134,1,4853,20.543013410769277,Rain,2023-05-07 10:00:00
San Jose,CA,33.79858543851793,-99.19863297161426,2,1603,23.14020930303416,Rain,2023-06-23 21:00:00
Rochester,NY,35.039761462560826,-91.43959688071176,4,2929,10.943342693992122,Fog,2023-02-09 10:00:00
Columbus,GA,45.761080817600295,-68.86197688465545,4,2024,62.175202891722165,Fog,2023-07-11 20:00:00
Seattle,WA,33.099791010580454,-72.59042780692423,4,1098,39.54161333815763,Fog,2023-12-28 19:00:00
Scottsdale,AZ,48.454572861283964,-106.22586965021596,3,4790,16.24819374418618,Snow,2023-01-13 23:00:00
Pittsburgh,PA,26.51504279499979,-88.95519117763978,2,3064,50.33094737120717,Storm,2023-08-22 05:00:00
Jersey City,NJ,35.5916857641035,-100.48813255790174,2,2011,59.336976370394225,Storm,2023-08-14 23:00:00
Cambridge,MA,25.569962673764998,-100.34349112709187,1,2302,27.61550095948423,Rain,2023-04-09 22:00:00
Detroit,MI,43.9144830728651,-93.13485785173555,4,4923,32.210330137978495,Storm,2023-05-24 14:00:00
Columbus,GA,28.017299351693428,-81.8465806381021,3,4490,27.93979323126007,Snow,2023-04-13 22:00:00
Springfield,IL,42.332223135779415,-117.72772888833322,2,3962,36.98779201170807,Rain,2023-10-22 04:00:00
Detroit,MI,45.0647102237983,-70.09910612078409,1,3326,57.577212595712105,Snow,2023-10-10 13:00:00
Mesa,AZ,43.2936396078406,-110.26107126772789,2,2169,53.40912331041704,Fog,2023-10-27 12:00:00
Albany,NY,30.83309107624148,-85.93392738711816,3,3000,23.300554301879586,Rain,2023-01-02 10:00:00
Toledo,OH,26.276706507534055,-79.24734316577076,2,1103,55.52983222867848,Storm,2023-04-21 21:00:00
Worcester,MA,37.11175453554631,-119.58502284510932,2,2299,63.331647177074885,Fog,2023-08-14 06:00:00
Arlington,VA,47.76141057222506,-108.66719334736037,4,4392,16.94281961376047,Snow,2023-11-21 19:00:00
Worcester,MA,44.31806437839144,-77.77111121900356,2,3973,38.464394867471356,Snow,2023-06-15 12:00:00
Tacoma,WA,29.006659524477676,-118.43665686350268,4,633,10.116010131082602,Snow,2023-01-21 21:00:00
Dallas,TX,35.95155084866014,-118.68261462198038,3,4688,20.488203819118894,Rain,2023-11-27 18:00:00
Augusta,GA,42.632270476705045,-92.3964148851772,1,2622,35.33065677066254,Fog,2023-10-24 12:00:00
Norfolk,VA,35.29555523431101,-111.86899815818661,4,1926,23.349467666849097,Rain,2023-02-25 19:00:00
Greensboro,NC,25.944777400652356,-71.88977603157663,3,1251,9.447579318986906,Rain,2023-06-16 14:00:00
Los Angeles,CA,37.49495968024176,-88.34171565654896,2,2046,14.75028008106915,Fog,2023-07-26 21:00:00
Naperville,IL,27.544117413891335,-110.77598632309277,1,4993,44.986377083526826,None,2023-04-17 03:00:00
Columbus,OH,34.11814839192637,-106.467187418488,1,2230,6.168195379923064,Fog,2023-05-19 13:00:00
Cincinnati,OH,43.54096717134361,-104.71146113286188,1,4723,7.336754873124978,Fog,2023-03-29 20:00:00
Augusta,GA,48.40311057506472,-103.97889514572911,2,3160,25.508986889629675,Storm,2023-07-09 03:00:00
Columbus,GA,34.57214854043602,-69.08957859301557,1,1821,11.68111542903566,None,2023-11-06 14:00:00
Toledo,OH,33.94017372246085,-72.45750897072983,3,826,37.78988919327167,Fog,2023-03-27 19:00:00
Orlando,FL,48.30477171193276,-104.39856031928008,2,1382,32.81811151070964,Storm,2023-12-04 13:00:00
Charlotte,NC,35.790288668192815,-101.54754648635523,1,3958,44.990425705643375,Rain,2023-08-21 02:00:00
Lansing,MI,28.351008934856118,-107.04707785510288,1,3535,31.14422090344314,None,2023-08-17 17:00:00
Erie,PA,46.33564314879844,-117.96224653646813,3,2346,21.293181235231927,Fog,2023-12-23 08:00:00
Austin,TX,47.6513830193899,-74.77737767956214,1,678,12.763072703199292,None,2023-02-20 16:00:00
Albany,NY,36.77502885392417,-88.75994825495258,4,552,44.200552485242866,Snow,2023-02-28 19:00:00
Scottsdale,AZ,36.90415687603978,-122.57258662499066,2,2849,59.29116326200976,Rain,2023-02-17 09:00:00
Erie,PA,28.68033262716452,-92.42264185259206,2,3012,47.09043386978955,Snow,2023-12-06 10:00:00
Scottsdale,AZ,42.33659658644916,-114.86761294264385,4,2782,12.873340880578755,Storm,2023-08-27 23:00:00
Columbus,OH,37.81178638895812,-118.60873081684116,4,749,20.075352722785137,Storm,2023-03-14 13:00:00
Phoenix,AZ,43.464221233760966,-77.41885781557878,4,4263,29.658437119919004,Fog,2023-08-19 10:00:00
Richmond,VA,42.94591093539749,-116.37937771213606,2,4612,10.308821173498995,Snow,2023-12-28 16:00:00
Buffalo,NY,33.29074121386863,-72.43305291260944,2,918,50.340140113222944,None,2023-08-19 05:00:00
Orlando,FL,29.52381536700814,-95.34126568007835,1,3400,40.71320117966946,None,2023-10-01 16:00:00
Rochester,NY,33.990374314755314,-120.2199862059569,4,3911,41.23511863785328,Fog,2023-07-30 14:00:00
Newark,NJ,48.19538994474172,-69.46615689756547,2,3460,30.946332954760237,Snow,2023-04-07 23:00:00
Bellevue,WA,39.67126518159405,-76.75659586517887,4,3735,6.552248286031144,None,2023-07-02 21:00:00
Toledo,OH,42.19326649117865,-123.52924504765917,1,2827,24.79252862571087,Fog,2023-06-20 11:00:00
Rochester,NY,45.64461975723679,-73.9226771707238,2,1634,38.54204815965534,Fog,2023-12-28 04:00:00
San Diego,CA,46.92037083690015,-108.8789634737542,3,2387,63.775158851510305,Fog,2023-01-14 08:00:00
Atlanta,GA,28.332578799956917,-97.87815162084115,3,1042,34.01413058630233,None,2023-09-27 04:00:00
Worcester,MA,32.60484923790229,-106.43077622771197,4,2264,15.373981604402797,None,2023-07-06 14:00:00
Ann Arbor,MI,40.21068912174347,-94.33709224772437,1,4354,54.30044661458454,Snow,2023-12-10 20:00:00
Seattle,WA,32.766600951710316,-111.46204492911545,1,1017,48.857970542613906,Storm,2023-03-07 17:00:00
Houston,TX,43.03900723066505,-111.15409086585856,4,3231,34.37181161419514,Snow,2023-06-02 11:00:00
Allentown,PA,47.249006171743254,-77.521890725014,2,2746,34.53309729323425,Fog,2023-12-04 13:00:00
Mesa,AZ,25.843757132626155,-109.0963113140074,4,2757,53.72910728359289,Fog,2023-11-19 18:00:00
Newark,NJ,28.867692086612777,-77.75901677629578,1,1528,47.365121710364754,None,2023-07-24 13:00:00
San Jose,CA,48.22796303996098,-68.67984588031332,1,2318,46.569184507637104,Snow,2023-10-05 02:00:00
Chicago,IL,28.18526006173784,-111.26508215282085,1,4203,27.434453681063665,Snow,2023-01-10 02:00:00
Tacoma,WA,30.2688143666226,-99.27791391232921,2,4426,50.10383944957771,None,2023-10-20 12:00:00
Orlando,FL,29.97214067062336,-110.52812841995102,1,2029,47.579577735036445,None,2023-06-08 02:00:00
Cleveland,OH,48.71408380000685,-73.55009067562344,2,3370,41.56254766523167,Storm,2023-11-13 09:00:00
Scottsdale,AZ,39.704119575826915,-77.33294583101305,2,504,62.032139896662514,Snow,2023-09-26 13:00:00
Seattle,WA,32.88471560781184,-94.13888373638162,1,3501,60.96810157783213,Snow,2023-07-05 11:00:00
Philadelphia,PA,27.787255082133434,-103.5525256811779,4,2706,36.84553831543727,Rain,2023-10-21 17:00:00
Allentown,PA,33.491026791224286,-88.85944142743361,2,797,41.07274396090351,Rain,2023-03-10 19:00:00
San Jose,CA,36.653221726242116,-111.54661828907189,2,2009,52.08359671724985,None,2023-04-23 10:00:00
Buffalo,NY,41.93610069798089,-74.92487526019369,4,2311,55.99594811514652,Rain,2023-03-06 03:00:00
Worcester,MA,40.72060148868154,-113.1301623601199,2,4635,17.245476537995373,Rain,2023-07-19 22:00:00
Columbus,GA,41.83699666425674,-108.74786633173873,3,3609,31.886220145962728,Storm,2023-12-12 22:00:00
Greensboro,NC,29.697010124174934,-68.77156162581272,2,2692,64.24752711420382,Fog,2023-07-18 12:00:00
Columbus,GA,37.11358440995169,-81.7905321067739,4,2355,61.75800903832575,None,2023-10-27 09:00:00
Pittsburgh,PA,42.61718413567777,-93.95256759322335,3,2265,8.47985462634788,Fog,2023-07-20 13:00:00
Tacoma,WA,32.459720079843116,-114.52299728966503,4,1753,44.06248089884372,None,2023-09-15 03:00:00
Cincinnati,OH,36.12363506575309,-102.95335643595746,4,3032,51.61369344315624,Fog,2023-05-04 19:00:00
Lansing,MI,48.46855184564929,-100.69808324741797,2,2675,39.901246021618,Snow,2023-07-20 07:00:00
Albany,NY,42.38692277049485,-80.56534957547746,4,4359,53.34347779286767,None,2023-03-25 22:00:00
Tucson,AZ,43.79774813818035,-68.40912297793912,1,4434,36.20785400603532,Storm,2023-11-01 19:00:00
Bellevue,WA,31.683311189304984,-116.18309973795355,2,4830,6.436783927632936,Fog,2023-07-14 15:00:00
Grand Rapids,MI,43.09422315059113,-94.77495640463876,4,2628,47.55513728645292,Storm,2023-08-20 17:00:00
Detroit,MI,43.83549039646938,-106.74846067169568,1,2512,51.8462057484093,None,2023-11-03 17:00:00
Spokane,WA,32.24968223859725,-70.57747578309774,4,1290,28.416879799655415,Rain,2023-02-16 14:00:00
Austin,TX,29.76722699519054,-115.19214092851244,1,1966,55.848339486802615,Storm,2023-11-26 17:00:00
Erie,PA,38.171232850719406,-106.17327362163002,2,2399,60.17693169254754,None,2023-05-03 20:00:00
Los Angeles,CA,37.083774011608384,-102.40381106609786,4,1994,27.938846847451796,Fog,2023-02-01 07:00:00
Durham,NC,45.826273449133595,-112.68599784635987,3,2853,5.315053027175862,Snow,2023-04-15 15:00:00
Naperville,IL,39.16485331646736,-69.58805408043823,2,3530,63.038955365054804,Fog,2023-02-17 21:00:00
Grand Rapids,MI,40.33061556213565,-90.90069066486686,2,2138,57.972412956892846,Storm,2023-10-02 22:00:00
Worcester,MA,32.907661490781706,-92.08953448155032,2,2525,61.066965025436836,None,2023-09-13 07:00:00
San Antonio,TX,40.83059555371385,-108.41821850199099,2,4074,58.35313455829847,Storm,2023-06-29 13:00:00
Jacksonville,FL,27.81628215715299,-109.7407168553844,1,4616,12.793100581851128,None,2023-10-23 02:00:00
Toledo,OH,46.79778981511574,-123.65430015041235,3,3429,45.62831770675083,None,2023-04-14 03:00:00
Columbus,OH,41.31518713456899,-101.5422488730913,3,3136,30.063445071426425,Rain,2023-10-13 18:00:00
Jacksonville,FL,44.92134953498626,-103.59374187535954,1,3919,10.301154706651586,Snow,2023-06-20 05:00:00
San Jose,CA,32.751519582944745,-98.94806629275408,2,2986,8.23118644746615,Rain,2023-03-16 20:00:00
Austin,TX,38.53443160557608,-113.68117625233376,2,1002,18.45566102547228,Rain,2023-02-10 06:00:00
Naperville,IL,40.776855228031565,-118.88668163167452,1,4661,35.15089067742581,None,2023-02-10 20:00:00
Raleigh,NC,32.11490288313819,-104.11555730035371,4,4295,37.704663749774284,Rain,2023-02-26 01:00:00
Virginia Beach,VA,29.940804894971343,-80.50435454682108,3,4845,63.25625950807047,None,2023-01-07 18:00:00
New York,NY,46.455441232977094,-115.50182492547209,1,4628,53.87587674588775,Rain,2023-07-30 14:00:00
Springfield,IL,34.50761605091549,-121.42894954858842,1,4608,43.56765180813341,Storm,2023-11-22 18:00:00
Detroit,MI,28.917908340164587,-122.42642479290963,4,1662,29.731540793868202,Snow,2023-05-02 03:00:00
Tucson,AZ,36.10326697770297,-115.35694639798277,4,2409,11.168449025203167,Storm,2023-07-03 06:00:00
Tampa,FL,41.633221461115646,-116.4979893063097,1,1193,54.4140740912571,Rain,2023-07-23 06:00:00
San Diego,CA,35.04020442844573,-90.68966980524883,4,764,62.34815539281195,Snow,2023-12-30 14:00:00
Worcester,MA,34.65604838840789,-109.05802159071894,2,2977,5.951932935799322,None,2023-11-05 00:00:00
Rochester,NY,35.898491194600325,-111.04447214810578,1,2982,10.808360020177282,Snow,2023-03-20 07:00:00
Savannah,GA,47.83050759570476,-115.71587970299085,1,613,13.977699139392177,None,2023-06-12 01:00:00
Worcester,MA,28.847812651276303,-79.74873337580811,4,4910,16.721971498444013,None,2023-06-16 22:00:00
Newark,NJ,25.516195501373467,-69.56670479662532,4,560,9.30828093587337,None,2023-10-10 08:00:00
San Jose,CA,26.475842103556033,-91.60954323561336,3,2284,33.86432799211266,Snow,2023-07-31 11:00:00
Charlotte,NC,46.120403275429844,-97.10175623640617,2,3254,61.24818616688379,Rain,2023-12-10 00:00:00
Allentown,PA,43.864065406404066,-90.7717166413428,4,4741,21.121994678625157,Fog,2023-08-20 14:00:00
Cambridge,MA,25.818155504231594,-75.0209963323954,1,2374,34.20368928873009,None,2023-09-05 23:00:00
Savannah,GA,37.53767266456977,-122.5848576542022,1,4217,17.093508806278884,Fog,2023-09-08 04:00:00
Raleigh,NC,43.67729765279352,-84.87338189593845,2,2464,59.90673350791353,Rain,2023-12-20 01:00:00
Virginia Beach,VA,41.92901807164911,-81.51666179362216,4,2475,38.77550360041049,Fog,2023-07-28 08:00:00
Augusta,GA,34.4353012019496,-118.94091636105779,4,2054,50.42842588247957,Rain,2023-12-23 06:00:00
Cleveland,OH,34.045587126219246,-115.7440787761651,3,2506,44.965296474990026,Storm,2023-12-20 04:00:00
Bellevue,WA,29.679554852787383,-103.79233316035783,3,4205,16.04385327537944,None,2023-11-18 23:00:00
Springfield,IL,32.62977762537058,-92.83807724762113,3,2140,22.819608540224593,None,2023-03-08 16:00:00
Atlanta,GA,34.33280268163109,-120.18286068817729,2,1251,37.53280922451721,None,2023-07-28 02:00:00
Buffalo,NY,34.37730967412334,-107.8132698930241,2,1191,30.006980304623447,None,2023-08-30 12:00:00
Raleigh,NC,45.32591444208259,-110.4007205186847,3,1998,59.74045944309184,Snow,2023-08-17 22:00:00
