ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-83713,Source2,2,2016-10-13 17:30:22,2016-10-13 18:15:09,33.038517,-116.87491599999998,,,0.01,Accident on CA-67 Main St near 14th St.,Main St,Ramona,San Diego,CA,92065-2128,US,US/Pacific,KRNM,2016-10-13 17:53:00,69.1,,58.0,29.96,10.0,WNW,9.2,,Clear,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-26556,Source2,2,2016-08-10 10:44:33,2016-08-10 11:29:33,37.947567,-122.525284,,,0.0,Accident on La Cuesta Dr at Sir Francis Drake Blvd.,La Cuesta Dr,Greenbrae,Marin,CA,94904,US,US/Pacific,KDVO,2016-08-10 10:35:00,68.0,,64.0,29.91,10.0,North,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-151464,Source2,3,2016-11-13 18:53:59,2016-11-13 19:38:40,33.754379,-84.3787,,,0.01,Lane blocked due to accident on I-75 Northbound at I-85 I-75.,I-75 S,Atlanta,Fulton,GA,30303,US,US/Eastern,KFTY,2016-11-13 18:53:00,48.0,,77.0,30.19,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-138574,Source2,2,2016-08-23 09:11:56,2016-08-23 09:56:56,28.328018,-81.53083000000002,,,0.0,Accident on FL-417 at Exit 2 Celebration Ave.,Central Florida Greeneway S,Kissimmee,Osceola,FL,34747,US,US/Eastern,KISM,2016-08-23 08:56:00,86.0,,74.0,30.18,10.0,NNE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-49008,Source2,3,2016-07-15 05:09:26,2016-07-15 05:57:00,33.859955,-118.309158,,,0.0,One lane blocked due to accident on I-405 Southbound before Exit 38B 190th St.,I-405 N,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2016-07-15 04:53:00,64.0,,87.0,29.97,8.0,SSW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-39417,Source2,2,2016-05-21 07:23:43,2016-05-21 07:53:43,37.783409000000006,-121.2463,,,0.01,Accident on CA-120 Westbound at Exit 3 County Hwy-J3 Airport Way.,CA-120 W,Manteca,San Joaquin,CA,95337,US,US/Pacific,KSCK,2016-05-21 06:55:00,50.0,,80.0,29.97,10.0,SSE,4.6,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9160,Source2,3,2016-12-31 07:23:47,2016-12-31 07:53:20,37.94233300000001,-121.298645,,,0.01,Accident on I-5 Southbound at Exit 472 CA-4.,CA-4 W,Stockton,San Joaquin,CA,95206,US,US/Pacific,KSCK,2016-12-31 06:55:00,45.0,41.2,93.0,29.94,6.0,North,6.9,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-85855,Source2,2,2016-08-02 11:39:43,2016-08-02 12:15:00,34.27245300000001,-118.556114,,,0.0,Accident on CA-118 Westbound at Exit 37 Tampa Ave.,Tampa Ave,Porter Ranch,Los Angeles,CA,91326,US,US/Pacific,K3A6,2016-08-02 11:51:00,83.0,83.0,47.0,29.14,10.0,S,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-173999,Source2,2,2016-10-05 19:11:35,2016-10-05 19:41:11,41.75074,-87.9132,,,0.0,Accident on Burr Ridge Pkwy both ways near Bridewell Dr.,Burr Ridge Pkwy,Willowbrook,Cook,IL,60527,US,US/Central,KMDW,2016-10-05 18:53:00,75.0,,46.0,29.96,10.0,WSW,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-102811,Source2,2,2016-04-18 22:52:21,2016-04-18 23:37:21,34.04797,-118.266563,,,0.01,Accident on CA-110 Southbound at Exit 22B James M Wood Blvd.,CA-110 S,Los Angeles,Los Angeles,CA,90017,US,US/Pacific,KCQT,2016-04-18 22:47:00,68.0,,50.0,29.99,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2409,Source2,2,2016-07-07 16:34:34,2016-07-07 17:49:34,38.49625,-121.371979,,,0.0,Queueing traffic due to accident on Elk Grove Florin Rd Northbound at Florin Rd.,Florin Rd,Sacramento,Sacramento,CA,95829,US,US/Pacific,KMHR,2016-07-07 16:50:00,86.0,,33.0,29.88,10.0,SW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-138119,Source2,2,2016-08-18 20:38:29,2016-08-18 21:38:29,28.47209,-81.442261,,,0.0,Delays expected due to accident on Millenia Blvd at Oak Ridge Rd.,W Oak Ridge Rd,Orlando,Orange,FL,32809,US,US/Eastern,KMCO,2016-08-18 20:53:00,82.0,,76.0,30.06,10.0,North,5.8,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-75381,Source2,2,2016-11-26 22:18:05,2016-11-26 22:53:00,34.104546,-117.820419,,,0.01,Accident on CA-57 Northbound at Exit 24B Arrow Hwy.,CA-57 N,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,2016-11-26 20:47:00,46.4,45.2,100.0,30.02,10.0,SW,3.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-163573,Source2,2,2016-09-20 17:59:48,2016-09-20 18:44:36,41.546646,-93.588005,,,0.0,Accident on Marion St at Indianola Ave.,Indianola Ave,Des Moines,Polk,IA,50320-1553,US,US/Central,KDSM,2016-09-20 17:54:00,86.0,,61.0,29.98,10.0,SSE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-68905,Source2,3,2016-11-03 02:17:36,2016-11-03 03:02:12,34.072632,-118.058411,,,0.01,One lane blocked due to accident on I-10 Westbound at Exit 27 San Bernardino Fwy.,I-10 W,El Monte,Los Angeles,CA,91731,US,US/Pacific,KEMT,2016-11-03 07:52:00,55.4,,54.0,30.06,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-8689,Source2,2,2016-12-27 11:49:04,2016-12-27 12:18:33,38.026756,-121.941864,,,0.01,Accident on Bailey Rd Westbound at Willow Pass Rd.,Willow Pass Rd,Bay Point,Contra Costa,CA,94565-6603,US,US/Pacific,KCCR,2016-12-27 11:53:00,50.0,,41.0,30.34,10.0,North,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-51563,Source2,3,2016-07-26 16:56:16,2016-07-26 17:26:16,34.064167,-117.278641,,,0.0,Right hand shoulder blocked due to accident on I-10 Westbound at Exits 73 73A 73B Waterman Ave.,I-10 E,San Bernardino,San Bernardino,CA,92408,US,US/Pacific,KSBD,2016-07-26 16:46:00,104.0,,16.0,29.83,10.0,West,17.3,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-108310,Source2,2,2016-05-21 18:38:43,2016-05-21 19:08:43,34.040222,-118.579018,,,0.01,Accident on CA-27 Topanga Canyon Blvd at CA-1 Pacific Coast Hwy.,Pacific Coast Hwy,Malibu,Los Angeles,CA,90265-5762,US,US/Pacific,KSMO,2016-05-21 18:51:00,62.1,,60.0,30.0,10.0,WSW,11.5,,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4083,Source2,3,2016-07-25 09:17:50,2016-07-25 09:47:50,38.115883,-122.106354,,,0.0,Accident on I-680 Southbound after Exit 63 Parish Rd.,I-680 S,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,2016-07-25 08:53:00,66.0,,63.0,29.88,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-72594,Source2,2,2016-11-16 13:18:48,2016-11-16 14:03:24,34.155727,-118.431236,,,0.01,#1 lane blocked due to accident on US-101 Eastbound near Exit 16 Woodman Ave.,Woodman Ave,Sherman Oaks,Los Angeles,CA,91423,US,US/Pacific,KBUR,2016-11-16 12:53:00,68.0,,55.0,29.82,8.0,SSE,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-91119,Source2,2,2016-08-20 02:14:09,2016-08-20 03:14:09,34.135220000000004,-118.358887,,,0.0,Right hand shoulder blocked due to accident on US-101 Northbound at Exits 12A 12B Ventura Blvd.,US-101 N,Los Angeles,Los Angeles,CA,90068,US,US/Pacific,KBUR,2016-08-20 01:53:00,64.9,,81.0,29.9,10.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-87448,Source2,3,2016-08-08 11:27:25,2016-08-08 12:08:00,34.060539,-118.215202,,,0.0,Accident on I-5 I-10 Northbound at Exit 135C San Bernardino Fwy.,Golden State Fwy S,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2016-08-08 11:47:00,81.0,,54.0,29.82,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-54068,Source2,2,2016-12-05 11:18:17,2016-12-05 11:47:58,32.721573,-116.875244,,,0.0,Accident on Jefferson Rd at Olive Vista Dr.,Olive Vista Dr,Jamul,San Diego,CA,91935-3215,US,US/Pacific,KSEE,2016-12-05 11:47:00,66.2,,46.0,29.98,10.0,Variable,5.8,,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-12602,Source2,2,2017-01-25 10:44:55,2017-01-25 11:14:06,37.317062,-121.94059,,,0.01,Accident on CA-17 Northbound before I-280.,I-880 S,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2017-01-25 10:53:00,51.1,,66.0,30.35,10.0,Variable,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-31604,Source2,3,2016-03-26 02:05:28,2016-03-26 02:53:03,37.807789,-122.367447,,,0.01,Accident on I-80 Eastbound at Exit 4A Treasure Is. Approach with care.,San Francisco-Oakland Bay Brg E,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-03-26 01:53:00,52.0,,83.0,29.98,10.0,NE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-186711,Source2,2,2016-09-13 16:13:07,2016-09-13 16:58:07,42.971798,-85.737175,,,0.0,Accident on M-45 Lake Michigan Dr at Collindale Ave.,Collindale Ave NW,Grand Rapids,Kent,MI,49504-5813,US,US/Eastern,KGRR,2016-09-13 15:53:00,80.1,,58.0,30.02,10.0,WSW,12.7,,Mostly Cloudy,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-129175,Source2,3,2016-11-23 11:56:35,2016-11-23 12:26:05,29.13493,-82.18486,,,0.01,Accident on I-75 Southbound at MM 349.,I-75 S,Ocala,Marion,FL,34474,US,US/Eastern,KOCF,2016-11-23 11:50:00,75.2,,53.0,30.22,10.0,South,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-56413,Source2,2,2016-12-14 20:20:32,2016-12-14 20:50:12,33.847885,-117.856133,,,0.01,One lane blocked due to accident on CA-91 Westbound at Exits 31 32 Glassell St.,CA-91 W,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2016-12-14 19:53:00,60.1,,83.0,30.05,4.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-181050,Source2,3,2016-12-19 18:00:27,2016-12-19 18:30:14,42.408943,-83.079796,,,0.01,Right hand shoulder blocked due to accident on I-75 Northbound at Exits 56A 56B M-8 Davison Fwy.,Chrysler Expy S,Highland Park,Wayne,MI,48203,US,US/Eastern,KDET,2016-12-19 17:53:00,10.9,-3.4,56.0,30.66,10.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-74522,Source2,2,2016-11-23 01:35:12,2016-11-23 02:19:48,33.683887,-117.676376,,,0.01,Lane blocked on exit ramp due to accident on CA-241 Southbound at Exit 23 Alton Pkwy.,Foothill Transportation Corridor S,Foothill Ranch,Orange,CA,92610,US,US/Pacific,KSNA,2016-11-23 01:53:00,55.0,,86.0,30.12,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-84595,Source2,3,2016-10-17 12:11:30,2016-10-17 12:49:00,34.070206,-117.864616,,,0.01,Slow lane blocked due to accident on I-10 Westbound at Exit 38B Holt Ave.,I-10 E,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,2016-10-17 11:47:00,66.2,,88.0,30.0,10.0,West,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-169312,Source2,2,2017-01-10 08:46:13,2017-01-10 09:45:58,41.792763,-87.931938,,,0.0,Accident on 8th St at Grant St.,S Grant St,Hinsdale,Dupage,IL,60521-4542,US,US/Central,KMDW,2017-01-10 08:53:00,42.1,33.1,82.0,29.61,6.0,South,20.7,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-191023,Source2,2,2016-08-23 18:52:41,2016-08-23 19:22:41,42.930119,-83.633186,,,0.0,Accident on Saginaw St near Pleasantview Dr.,Pleasantview Dr,Grand Blanc,Genesee,MI,48439-1076,US,US/Eastern,KFNT,2016-08-23 18:53:00,80.1,,50.0,30.19,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1779,Source2,2,2016-06-30 12:52:28,2016-06-30 13:22:28,38.673271,-121.32795,,,0.0,Heavy traffic due to accident on Auburn Blvd Eastbound at Manzanita Ave.,Manzanita Ave,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,2016-06-30 12:55:00,91.4,,26.0,29.82,8.0,South,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-173228,Source2,2,2016-09-21 18:10:34,2016-09-21 19:10:21,41.991936,-88.16001899999998,,,0.0,Accident on US-20 Lake St at Scott Ln.,Scott Ln,Hanover Park,Cook,IL,60133-3870,US,US/Central,KDPA,2016-09-21 17:52:00,73.9,,66.0,30.05,10.0,SSW,12.7,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-156739,Source2,3,2016-08-25 12:24:00,2016-08-25 12:54:00,33.75108,-84.34921999999997,,,0.0,Accident on US-23 Moreland Ave at Colmer Ave.,Moreland Ave SE,Atlanta,Fulton,GA,30316-1675,US,US/Eastern,KATL,2016-08-25 12:52:00,87.1,,55.0,30.17,10.0,NNW,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-121783,Source2,3,2017-01-10 07:35:23,2017-01-10 08:03:54,27.111156,-80.25778199999998,,,0.25,Accident on I-95 Northbound between I-95 and Lost River Rd.,SW Kanner Hwy,Stuart,Martin,FL,34997,US,US/Eastern,KSUA,2017-01-10 06:55:00,64.4,,83.0,30.4,7.0,SSE,4.6,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122456,Source2,2,2017-01-13 08:45:07,2017-01-13 09:14:52,27.29879600000001,-82.497566,,,0.01,Accident on Bee Ridge Rd at Beneva Rd.,Beneva Rd,Sarasota,Sarasota,FL,34233,US,US/Eastern,KSRQ,2017-01-13 08:53:00,64.9,,93.0,30.39,10.0,ENE,8.1,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-166502,Source2,2,2016-05-17 08:11:29,2016-05-17 08:41:29,41.258762,-95.980438,,,0.01,Accident on Saddle Creek Rd at Douglas St.,S Saddle Creek Rd,Omaha,Douglas,NE,68131,US,US/Central,KOMA,2016-05-17 07:52:00,46.0,43.1,93.0,30.24,0.1,North,5.8,,Fog,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-15473,Source2,3,2016-11-07 09:13:33,2016-11-07 09:43:19,38.369675,-121.957893,,,0.01,Accident on I-80 Westbound at Exit 56 I-505. On the median.,I-80 W,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,2016-11-07 08:53:00,63.0,,70.0,30.19,10.0,East,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-48401,Source2,2,2016-07-12 23:53:07,2016-07-13 00:43:42,33.776241,-117.835686,,,0.0,Accident on Tustin St Southbound at CA-55.,S Tustin St,Orange,Orange,CA,92866-3424,US,US/Pacific,KSNA,2016-07-12 23:53:00,66.9,,84.0,29.92,10.0,WSW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-97992,Source2,3,2016-03-27 02:44:02,2016-03-27 03:14:02,34.036774,-118.286247,,,0.01,One lane blocked due to accident on I-10 Eastbound at Exit 13A 20th St.,I-10 E,Los Angeles,Los Angeles,CA,90007,US,US/Pacific,KCQT,2016-03-27 02:47:00,60.1,,83.0,29.97,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-161994,Source2,2,2017-01-18 09:40:05,2017-01-18 10:09:19,41.20956,-96.138802,,,0.01,Accident on 144th St at N St.,S 144th St,Omaha,Douglas,NE,68137,US,US/Central,KMLE,2017-01-18 09:35:00,33.6,30.6,92.0,30.03,10.0,ESE,3.5,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-114803,Source2,2,2016-06-14 11:03:08,2016-06-14 11:33:08,33.014824,-116.866531,,,0.0,Accident on Warnock Dr at San Vicente Rd.,Warnock Dr,Ramona,San Diego,CA,92065-3735,US,US/Pacific,KRNM,2016-06-14 10:53:00,66.9,,66.0,29.97,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-184412,Source2,3,2016-11-02 07:52:59,2016-11-02 08:22:41,42.418091,-83.087936,,,0.01,Right hand shoulder blocked due to accident on I-75 Southbound at Exit 57 McNichols Rd.,E McNichols Rd,Highland Park,Wayne,MI,48203,US,US/Eastern,KDET,2016-11-02 07:53:00,57.0,,93.0,30.13,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-172106,Source2,2,2016-11-22 08:49:34,2016-11-22 09:49:04,42.262604,-88.101685,,,0.01,Accident on County Hwy-49 Fairfield Rd Southbound at IL-176.,W State Route 176,Mundelein,Lake,IL,60060,US,US/Central,KPWK,2016-11-22 08:52:00,35.1,29.3,78.0,30.37,10.0,South,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-136199,Source2,3,2016-08-05 19:03:40,2016-08-05 20:03:40,27.905218,-82.633827,,,0.0,Left lane blocked due to multi-vehicle accident on I-275 Northbound after Exit 32 / FL-687 4th St.,I-275 N,Saint Petersburg,Pinellas,FL,33716,US,US/Eastern,KPIE,2016-08-05 18:53:00,82.9,,69.0,29.98,10.0,SW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-71483,Source2,2,2016-11-12 05:54:14,2016-11-12 06:23:58,33.818146,-117.876396,,,0.01,Accident on CA-57 Southbound at Exit 3 Ball Rd.,CA-57 S,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2016-11-12 06:53:00,61.0,,46.0,30.07,10.0,NE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-95956,Source2,3,2016-09-07 11:54:02,2016-09-07 12:39:02,33.073532,-117.07029,,,0.0,Right lane blocked due to accident on I-15 Southbound at De Lago Dr.,Del Lago Blvd,Escondido,San Diego,CA,92029,US,US/Pacific,KCRQ,2016-09-07 11:53:00,70.0,,78.0,29.98,9.0,WSW,5.8,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-36858,Source2,2,2016-04-29 19:48:51,2016-04-29 21:03:51,38.582142,-121.38296499999998,,,0.01,Right hand shoulder blocked due to accident on Watt Ave at La Habra Way.,Watt Ave,Sacramento,Sacramento,CA,95864-2881,US,US/Pacific,KMHR,2016-04-29 20:48:00,59.0,,88.0,29.87,,South,4.6,,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-71945,Source2,3,2016-11-14 14:30:18,2016-11-14 15:14:54,34.146076,-118.027245,,,0.01,Slow traffic due to accident on I-210 Westbound at Exit 32 Santa Anita Ave.,Foothill Fwy W,Arcadia,Los Angeles,CA,91006,US,US/Pacific,KEMT,2016-11-14 14:45:00,89.6,,13.0,30.05,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-188001,Source2,3,2016-09-29 10:12:49,2016-09-29 10:42:23,42.085121,-83.24170699999998,,,0.0,Left hand shoulder blocked and left lane blocked due to accident on I-75 Northbound at M-85 Fort St.,Detroit Toledo Expy N,Flat Rock,Wayne,MI,48134,US,US/Eastern,KONZ,2016-09-29 12:00:00,59.9,,94.0,30.16,,NNE,8.1,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-38005,Source2,2,2016-05-10 16:34:13,2016-05-10 17:34:13,38.510338,-121.47506,,,0.01,Accident on 47th Ave Westbound after Kiessig Ave.,47th Ave,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,2016-05-10 16:53:00,88.0,,18.0,29.87,10.0,NNW,4.6,,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day
A-77908,Source2,2,2016-09-17 16:12:32,2016-09-17 16:42:32,32.735474,-116.328148,,,0.0,Accident on Manzanita Rd at Canebrake Rd.,Blackwood Rd,Boulevard,San Diego,CA,91905,US,US/Pacific,KCZZ,2016-09-17 15:52:00,91.0,,11.0,29.84,,ENE,11.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-160927,Source2,3,2016-12-03 17:09:49,2016-12-03 17:52:23,41.227043,-95.954391,,,0.01,Restrictions and very slow traffic due to accident on US-75 Northbound at I-80.,I-80 W,Omaha,Douglas,NE,68105,US,US/Central,KOMA,2016-12-03 16:52:00,33.1,27.7,85.0,30.2,0.8,ESE,5.8,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-186675,Source2,3,2016-09-13 08:57:52,2016-09-13 09:27:52,43.020924,-85.668449,,,0.0,Shoulder blocked due to accident on I-96 Eastbound after Exits 31A 31B US-131.,MI-37 S,Grand Rapids,Kent,MI,49544,US,US/Eastern,KGRR,2016-09-13 08:53:00,64.0,,75.0,30.06,10.0,SSW,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-112700,Source2,3,2016-06-07 02:07:42,2016-06-07 02:52:42,34.031322,-118.433723,,,0.01,Lane blocked due to accident on I-10 Eastbound at Exits 3A 3B I-405.,I-10 W,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-06-07 01:51:00,60.1,,83.0,29.87,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-61488,Source2,3,2017-01-09 15:25:19,2017-01-09 16:10:04,34.08168,-117.704338,,,0.01,Lane blocked on exit ramp due to accident on I-10 Eastbound at Exit 48 Monte Vista Ave.,I-10 E,Montclair,San Bernardino,CA,91763,US,US/Pacific,KPOC,2017-01-09 16:47:00,55.4,,94.0,30.16,10.0,Calm,,,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-143133,Source2,2,2016-07-06 17:07:50,2016-07-06 18:07:50,27.821114,-82.67132600000002,,,0.0,Queueing traffic and delays expected due to accident on 28th St at 54th Ave.,54th Ave N,Saint Petersburg,Pinellas,FL,33714,US,US/Eastern,KSPG,2016-07-06 17:05:00,90.0,,55.0,30.08,10.0,NW,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-196300,Source2,2,2016-12-14 07:41:54,2016-12-14 08:26:40,41.954723,-73.754997,,,0.01,Right hand shoulder blocked due to accident on Taconic State Pkwy Southbound before NY-199.,Route 199,Red Hook,Dutchess,NY,12571-4725,US,US/Eastern,KPOU,2016-12-14 07:53:00,28.0,,88.0,29.99,8.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-198520,Source2,3,2016-12-31 10:02:36,2016-12-31 10:47:19,42.24506,-71.802933,,,0.01,Accident on I-290 Eastbound at Exit 12 MA-146.,MA-146,Worcester,Worcester,MA,01610,US,US/Eastern,KORH,2016-12-31 09:54:00,24.1,15.2,75.0,30.11,10.0,SW,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-161719,Source2,2,2017-01-06 09:07:41,2017-01-06 09:37:20,41.219727,-96.043106,,,0.01,Multi-vehicle accident on 84th St Northbound at F St.,F St,Omaha,Douglas,NE,68127-1735,US,US/Central,KMLE,2017-01-06 09:15:00,3.9,,66.0,30.33,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-101509,Source2,2,2016-04-11 20:01:13,2016-04-11 21:01:13,34.076012,-118.231575,,,0.01,One lane blocked due to accident on CA-110 Northbound near Exit 25 Academy Rd.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-04-11 19:47:00,63.0,,67.0,30.06,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-180588,Source2,2,2016-12-15 16:33:07,2016-12-15 17:02:57,42.941471,-85.665657,,,0.01,Accident on Sheldon Ave at Hall St.,Hall St SE,Grand Rapids,Kent,MI,49507,US,US/Eastern,KGRR,2016-12-15 16:53:00,12.9,1.6,77.0,30.37,8.0,WNW,8.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-114966,Source2,3,2016-06-14 19:15:27,2016-06-14 20:00:27,34.028423,-118.229935,,,0.0,One lane blocked due to accident on I-10 Westbound near Exits 16A 16B CA-60.,I-10 W,Los Angeles,Los Angeles,CA,90021,US,US/Pacific,KCQT,2016-06-14 18:47:00,66.0,,70.0,29.89,10.0,Calm,,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-187255,Source2,2,2016-09-20 09:11:16,2016-09-20 09:40:57,42.430847,-83.186966,,,0.0,Right hand shoulder blocked due to accident on M-10 Southbound after Exit 12 7 Mile Rd.,W 7 Mile Rd,Detroit,Wayne,MI,48235,US,US/Eastern,KVLL,2016-09-20 09:15:00,71.1,,60.0,30.16,10.0,NNW,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
